cluster_id,spine_variant_id,edge_id,envelope_kind,local_x,local_y
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_00,FLOOR,0,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_00,LANDING,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_00,RECOVERY,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,CENTERLINE,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,CENTERLINE,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,CLEARANCE,4,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,FLOOR,4,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,LANDING,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_01,RECOVERY,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,CENTERLINE,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,CENTERLINE,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,CLEARANCE,14,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,FLOOR,14,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,LANDING,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_02,RECOVERY,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,CENTERLINE,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,CENTERLINE,23,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,CLEARANCE,18,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,FLOOR,18,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,LANDING,23,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_PATH_03,RECOVERY,23,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,CENTERLINE,8,3
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,CENTERLINE,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,CLEARANCE,8,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,FLOOR,8,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,LANDING,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_ALT,EDGE_CRATER_QUIET_RIM_ALT_RECOVER,RECOVERY,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,CENTERLINE,0,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,CENTERLINE,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,CLEARANCE,0,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,FLOOR,0,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,LANDING,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_00,RECOVERY,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,CENTERLINE,4,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,CENTERLINE,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,CLEARANCE,4,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,FLOOR,4,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,LANDING,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_01,RECOVERY,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,CENTERLINE,14,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,CENTERLINE,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,CLEARANCE,14,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,FLOOR,14,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,LANDING,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_02,RECOVERY,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,CENTERLINE,18,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,CENTERLINE,23,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,CLEARANCE,18,7
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,FLOOR,18,0
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,LANDING,23,1
TC_CRATER_QUIET_RIM,SPINE_CRATER_QUIET_RIM_BASE,EDGE_CRATER_QUIET_RIM_BASE_PATH_03,RECOVERY,23,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,CENTERLINE,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,CENTERLINE,8,3
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,CLEARANCE,4,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,FLOOR,4,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,LANDING,8,3
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_00,RECOVERY,8,3
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,CENTERLINE,8,3
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,CENTERLINE,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,CLEARANCE,8,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,FLOOR,8,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,LANDING,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_HIGH_01,RECOVERY,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,CENTERLINE,0,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,CENTERLINE,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,CLEARANCE,0,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,FLOOR,0,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,LANDING,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_00,RECOVERY,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,CENTERLINE,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,CENTERLINE,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,CLEARANCE,4,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,FLOOR,4,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,LANDING,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_01,RECOVERY,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,CENTERLINE,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,CENTERLINE,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,CLEARANCE,14,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,FLOOR,14,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,LANDING,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_02,RECOVERY,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,CENTERLINE,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,CENTERLINE,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,CLEARANCE,26,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,FLOOR,26,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,LANDING,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_03,RECOVERY,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,CENTERLINE,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,CENTERLINE,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,CLEARANCE,26,15
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,FLOOR,26,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,LANDING,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_04,RECOVERY,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,CENTERLINE,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,CENTERLINE,46,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,CLEARANCE,42,15
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,FLOOR,42,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,LANDING,46,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_PATH_05,RECOVERY,46,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,CENTERLINE,8,3
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,CENTERLINE,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,CLEARANCE,8,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,FLOOR,8,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,LANDING,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_ALT,EDGE_CRATER_ROCK_SHELF_RECOVERY_ALT_RECOVER,RECOVERY,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,CENTERLINE,0,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,CENTERLINE,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,CLEARANCE,0,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,FLOOR,0,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,LANDING,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_00,RECOVERY,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,CENTERLINE,4,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,CENTERLINE,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,CLEARANCE,4,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,FLOOR,4,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,LANDING,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_01,RECOVERY,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,CENTERLINE,14,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,CENTERLINE,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,CLEARANCE,14,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,FLOOR,14,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,LANDING,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_02,RECOVERY,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,CENTERLINE,26,1
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,CENTERLINE,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,CLEARANCE,26,7
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,FLOOR,26,0
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,LANDING,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_03,RECOVERY,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,CENTERLINE,26,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,CENTERLINE,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,CLEARANCE,26,15
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,FLOOR,26,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,LANDING,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_04,RECOVERY,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,CENTERLINE,42,9
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,CENTERLINE,46,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,CLEARANCE,42,15
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,FLOOR,42,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,LANDING,46,8
TC_CRATER_ROCK_SHELF_RECOVERY,SPINE_CRATER_ROCK_SHELF_RECOVERY_BASE,EDGE_CRATER_ROCK_SHELF_RECOVERY_BASE_PATH_05,RECOVERY,46,8
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,CENTERLINE,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,CENTERLINE,8,6
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,CLEARANCE,4,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,FLOOR,4,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,LANDING,8,6
